


materialPath: D:\Steam\steamapps\common\Counter-Strike Global Offensive\csgo\materials
Loading D:\OneDrive\Desktop\csgo\hammer maps\dust 2 double doors\updated\de_dust2_d.vmf
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_plaster_white_01c_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_17b_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_17c_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_rollupdoor_metal_03_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_15_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_18_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_plaster01_rough01_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_15b_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_19c_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_19b_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_19_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_rollupdoor_metal_02_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_plaster01b_rough01_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_asphalt_06_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_17_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_12_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_12b_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_12c_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_18b_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_plaster01b_rough01_bounce_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_sand02_sand03_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_groundstone01-groundsmooth01_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_groundrough02-groundsmooth01_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_groundrough01-groundrough02_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_18b_bounce_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_18_bounce_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_18c_bounce_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_stone_ground_01_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_plaster01_rough01_bounce_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_groundstone01-groundrough01_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_groundrough01-groundsweeds01_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_07c_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_09c_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_09b_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_19_bounce_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_19b_bounce_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_19c_bounce_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_11b_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_20_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_13b_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_plaster_15b2_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_rollupdoor_metal_01_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_brick_ground_04_wvt_patch
Patching WVT material: maps/de_dust2_d/de_dust/hr_dust/hr_dust_blend_asphalt_07_wvt_patch
fixing up env_cubemap materials on brush sides...

FindPortalSide: Couldn't find a good match for which brush to assign to a portal near (1222.0 2042.0 144.0)
Leaf 0 contents: CONTENTS_SOLID 
Leaf 1 contents: 
viscontents (node 0 contents ^ node 1 contents): CONTENTS_SOLID 
This means that none of the brushes in leaf 0 or 1 that touches the portal has CONTENTS_SOLID 
Check for a huge brush enclosing the coordinates above that has contents CONTENTS_SOLID 
Candidate brush IDs: Brush 52254: Brush 52261: 


FindPortalSide: Couldn't find a good match for which brush to assign to a portal near (1218.0 2022.0 144.0)
Leaf 0 contents: 
Leaf 1 contents: CONTENTS_SOLID 
viscontents (node 0 contents ^ node 1 contents): CONTENTS_SOLID 
This means that none of the brushes in leaf 0 or 1 that touches the portal has CONTENTS_SOLID 
Check for a huge brush enclosing the coordinates above that has contents CONTENTS_SOLID 
Candidate brush IDs: Brush 52365: Brush 52449: 


FindPortalSide: Couldn't find a good match for which brush to assign to a portal near (1218.0 866.0 144.0)
Leaf 0 contents: 
Leaf 1 contents: CONTENTS_SOLID 
viscontents (node 0 contents ^ node 1 contents): CONTENTS_SOLID 
This means that none of the brushes in leaf 0 or 1 that touches the portal has CONTENTS_SOLID 
Check for a huge brush enclosing the coordinates above that has contents CONTENTS_SOLID 
Candidate brush IDs: Brush 52268: 

0...1...2...3...4...5...6...7...8...9...10WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (-16392.000000, 16392.000000, 65613.867188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (-16392.000000, -0.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 0.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (0.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16392.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (16384.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (15360.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (14336.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (13312.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (12288.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (11264.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (10240.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 16392.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 16392.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (8192.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (8192.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (8192.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 16392.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (8192.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (8192.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 13312.000000, 65613.867188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 13312.000000, -65551.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (8192.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (8192.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (8192.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 12288.000000, -65551.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 12288.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (8192.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (8192.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (9216.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (8192.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 11264.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (6144.000000, 10240.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (7168.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 9216.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 16392.000000, 65613.867188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 13312.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (3072.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (4096.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (4096.000000, 16384.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (4096.000000, 15360.000000, 65613.867188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (3072.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (4096.000000, 15360.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (5120.000000, 14336.000000, 65535.992188))
WARNING: BSP node with unbounded volume (material: <NO BRUSH>, near (4096.000000, 14336.000000, 65535.992188))
